text,label
"['Scotland', 'lift', 'almost', 'COVID', '-', '19', 'restrictions', 'next', 'week', 'https://t.co/zIdMDbseLX', '#Politics', 'https://t.co/eQQT8822Zi', '#Scotland', '#to', '#lift', '#almost', '#all', '#COVID-19', '#restrictions', '#next', '#week', '#', '906']",0
"['Joe', 'Scarborough', 'Slams', 'Joe', 'Biden', 'Afghanistan', 'Withdrawal', '(', 'Mediaite', ')', 'Joe', 'Scarborough', 'condemned', 'Biden', 'administration', 'leaving', ""America's"", 'allies', 'Afghanist', '...', 'Add', 'highlights', ':', 'https://t.co/G8JquPHWMQ', '#LeftWing', '#Politics', '...']",0
"['sad', 'gullible', 'people', 'buy', 'nonsense', '.', '#DemocraticParty', '#Democrats', '#politics', '#Texas', '#USnews', 'https://t.co/pUAsUBxOGb']",0
"['Via', '@RawStory', ':', 'Trump', 'smears', 'Capitol', 'cops', 'misogynistic', 'slur', ':', 'report', 'https://t.co/lgh3mabfO0', '|', '#politics', '#trump', '#corruption']",0
"['Zambia', 'election', ':', 'President', 'claims', 'vote', 'free', 'fair', '-', 'BBC', 'News', 'https://t.co/r6YQMrHAwv', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
"['U', '.', '.', 'freezes', 'nearly', '$', '9.5', 'bln', 'Afghanistan', 'Central', 'Bank', 'assets', 'https://t.co/JaeGiddSKq', '#Politics', 'https://t.co/eQQT8822Zi', '#', 'U', '.', '.', '#freezes', '#nearly', '#', '$', '9.5', '#bln', '#Afghanistan', '#Central', '#Bank', '#assets', '#', '390']",0
"['Nothing', 'like', 'politicians', 'thinking', 'smarter', 'know', 'better', 'medical', 'professionals', 'scientists', '.', 'Stay', 'motherlickin', 'lane', '.', '#covid', '#CovidVax', '#politics']",0
"['Via', '@RawStory', ':', 'MAGA', 'riot', 'committee', 'create', 'damning', ""'"", 'jigsaw', 'puzzle', ""'"", ""Trump's"", 'actions', 'insurrection', ':', 'former', 'federal', 'prosecutor', 'https://t.co/PfQireiBHZ', '|', '#politics', '#trump', '#corruption']",0
"['special', 'meeting', 'ANC', 'caucus', 'Tuesday', 'party', 'chief', 'whip', 'Pemmy', 'Majodina', 'said', 'supported', 'nomination', 'Mapisa-Nqakula', '.', '#speaker', '#ANC', '#politics', 'https://t.co/VcH4IugMTW']",0
"['Pentagon', 'police', 'officer', 'dies', 'stabbed', ',', 'suspect', 'shot', 'dead', 'https://t.co/NTjb3adaNK', '-', '@politic_talks', '#politics', '#politic']",0
"['Ben', 'Shapiro', 'MSNBC', 'contrib', 'claiming', 'system', 'racist', ':', ""'"", 'succeeded', ""'"", 'system', 'https://t.co/FAmheM9dBo', '-', '@politic_talks', '#Politics', '#Political']",0
"['Facebook', 'banned', '3,000', 'accounts', 'COVID', '-', '19', 'vaccine', 'misinformation', '|', 'Engadget', '#News', '#Politics', '#FacebooksVPofContentPolicyMonikaBickert', '#Facebook', '#COVID19', '#US', '#COVID19InformationCenter', '#JoeBiden', 'https://t.co/TWgQTxXpqM']",0
"['Colorado', 'seeks', '$', '116', 'million', 'federal', 'emergency', 'aid', 'rebuild', '-', '70', 'Glenwood', 'Canyon', 'https://t.co/N8DcJSV91e', '#Politics', 'https://t.co/eQQT8822Zi', '#Colorado', '#seeks', '#', '$', '116', '#million', '#in', '#federal', '#emergency', '#aid', '#to', '#rebuild', '#I-70', '#in', '#Glenwood', '#Canyon', '#', '643']",0
"['US', 'plans', 'require', 'COVID', '-', '19', 'shots', 'foreign', 'travelers', 'https://t.co/tHROxVRCJb', '-', '@politic_talks', '#Politics', '#Political']",0
"['.', '@SenatorSarah', 'spoke', 'Sen', '.', '@PaulPinsky', ""'"", 'summer', 'internship', 'program', 'participants', ',', 'impressed', 'stories', 'got', 'started', '#politics', '.', 'Thank', ',', '@RepAndyHarrisMD', ',', 'disrespecting', '@SarahElfreth', ',', 'thus', 'inspiring', 'seek', 'office', '!', '@EmergeMaryland', '@MDSenate', 'https://t.co/Kw8MKINLda']",0
"['Money', 'printer', 'goes', 'brrr', 'US', 'Military', '3', '...', '2', '...', '1', '...', 'Report', ':', 'Terrorist', 'threat', 'U', '.', '.', 'levels', 'Taliban', 'rise', ',', 'Joint', 'Chiefs', 'chair', 'says', 'https://t.co/Hn3RIV6jeg', '#Money', '#politics', '#BREAKING', '#newa', '#inflation']",0
"['Consumer', 'price', 'inflation', 'could', 'become', ""Trudeau's"", 'biggest', 'economic', 'vulnerability', '👉', 'https://t.co/dgmW8sXucB', '#Inflation', '#Canada', '#Politics', '#Election', '#Economy', '#CanadianInflation', '#InflationCalculator']",0
"['@JoeBiden', '#biden', '#CNN', '#politics', '#Afganistan', 'Reversed', 'border', 'policy', ',', 'Reversed', 'pipeline', 'policy', ',', 'Reversed', 'Paris', 'Climate', 'matter', 'hours', '.', 'However', 'predecessor', 'handed', 'impossible', 'Afgaistan', '/', 'Taliban', 'policy', 'impossible', 'reverse', '.', '🤔', 'Politics', ',', 'weird', 'stuff']",0
"['Via', '@RawStory', ':', ""'"", 'Whiny', 'garbage', ""'"", ':', 'Right-wing', 'Washington', 'Post', 'columnist', 'shredded', 'telling', 'readers', 'stop', ""'"", 'harassing', ""'"", 'vaccine', 'refusers', 'https://t.co/d3GR1VwU0b', '|', '#politics', '#trump', '#corruption']",0
"['Democrats', 'push', 'reform', 'Voting', 'Rights', 'Act', 'https://t.co/NN4zvJuhHw', '-', '@politic_talks', '#politics', '#politic']",0
"['DeSantis', 'works', '#Koch', '/', 'ALEC', 'steal', 'taxpayers', 'blind', 'privatization', 'scam', 'aka', '#Koch', 'Style', 'Fascism', '#politics', 'https://t.co/ARckR15daE']",0
"['Two', 'state', 'senators', 'PA', 'preparing', 'bipartisan', 'legislation', 'psilocybin', 'therapy', '.', 'legalization', 'effort', 'similar', 'bills', 'CA', '.', 'details', ':', 'https://t.co/USmi6b86ir', '#legaliztion', '#Psilocybin', '#politics']",0
"['Michigan', 'Politicians', ',', 'Republicans', ',', 'Pocket', 'Thousands', 'Bonuses', 'Federal', 'Covid', 'Relief', 'Funds', 'https://t.co/E8sk41Nyar', '#Politics', '#PoliticsNews']",0
"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/taIwVidRKY']",0
"['expose', 'terrible', 'ideology', ',', 'people', 'like', '.', '#criticalracetheory', '#Democrats', '#education', '#identitypolitics', '#liberalracism', '#Politico', '#politics', '#polls', '#publicschools', '#racebaiting', '#racerelations', '#USnews', 'https://t.co/A8gc2UB3wZ']",0
"['coz', 'look', 'like', 'yu', '’', 'assume', 'one', 'yu', '.', '@IEBCKenya', '#Politics', '#KenyaPolitricks', '#Kenya', 'https://t.co/L6XTlmHoPj']",0
"['Sri', 'Lankan', 'government', 'like', '..', '#SriLanka', '#Politics', '#Corruption', '#Olympics', 'https://t.co/rBwsyp9uE9', 'https://t.co/HybkWH4O6R']",0
"['Kevin', 'McCarthy', 'unwavering', 'support', 'Trump', '#Wednesday', '#politics', 'https://t.co/CwWAJkEZQp']",0
"['ICYMI', ':', '""', 'New', 'poll', 'suggests', 'Trump', 'would', 'WIN', 'election', 'today', 'women', 'black', 'voters', 'regret', 'choice', '14', '%', 'would', 'choose', 'another', 'candidate', '""', '#trump', '#donaldtrump', '#donaldjtrump', '#republican', '#conservative', '#trump2024', '#MAGA', '#KAG', '#usa', '#politics']",0
"['Turner', 'initially', 'ran', 'center', 'eventually', 'embraced', 'party', '’', 'far-left', 'plummeted', 'polls', '.', 'Bringing', 'several', 'high-profile', 'DSA', 'Justice', 'Democrats', 'closing', 'days', 'race', ',', 'including', 'Sanders', 'AOC', '...', '#politics', 'https://t.co/CIiJeuWN68']",0
"['@JhaSanjay', 'Rahul', 'blundered', '.', 'Congress', 'acknowledge', 'terrible', 'mistake', 're-enter', 'actual', 'politics', 'young', 'leaders', 'like', 'jyotiraditya', 'sachin', 'pilot', 'except', 'Rahul', 'gandhi', '.', '’', 'long', 'political', 'agenda', '.', '#Politics', '#Taliban']",0
"['Scott', ""Fairlamb's"", 'Admissions', ':', ""DOJ's"", 'Two', 'Routes', 'Terrorism', 'Enhancem', '...', '(', 'emptywheel', ')', 'Two', 'January', '6', 'assault', 'defendants', 'pled', 'guilty', 'yesterday', ',', 'Scott', 'Fairlamb', 'Devlyn', 'Thompson', ',', '...', 'Add', 'highlights', ':', 'https://t.co/ZR7GHa2S1P', '#LeftWing', '#Politics', '...']",0
"['Biden', 'prepares', 'plan', 'requiring', 'foreign', 'travelers', 'vaccinated', 'amid', 'border', 'crisis', 'https://t.co/qDJqdzGACs', '-', '@politic_talks', '#Politics', '#Political']",0
"['#Argentina', '#Politics', '#OlivosGate', '#Covid19', '#MarchaDeLasPiedras', 'Hundreds', 'stones', 'names', 'victims', 'placed', 'outside', 'Casa', 'Rosada', 'Olivos', 'presidential', 'residence', ',', 'protesters', 'rally', 'government', 'President', 'Alberto', 'Fernández', '.', 'https://t.co/0enPzabfie']",0
"['Via', '@RawStory', ':', 'Trump', 'accuses', 'Pfizer', 'CEO', 'profiteering', 'vaccine', 'boosters', 'https://t.co/B1OHGu1RVH', '|', '#politics', '#trump', '#corruption']",0
"['Nova', 'Scotia', 'NDP', 'leader', 'says', 'fish-buying', 'regulations', 'change', 'accommodate', 'moderate', 'livelihood', 'treaty', 'right', 'https://t.co/mOcZcwx2jp', '#kukukwesnews', '#mikmaq', '#novascotia', '#election', '#indigenous', '#firstnations', '#politics', 'https://t.co/zXYEARIpcD']",0
"[""Brazil's"", 'real', 'leads', 'Latam', 'foreign', 'exchange', 'losses', '#politics', '#economy', 'https://t.co/QqGLLz0Wni']",0
"['Germany', 'suspends', 'economic', 'aid', 'Afghanistan', 'https://t.co/seTKbKoZq3', '#Politics', 'https://t.co/eQQT8822Zi', '#Germany', '#suspends', '#economic', '#aid', '#to', '#Afghanistan', '#', '824']",0
"['Pentagon', 'blames', 'Afghan', 'army', 'closed', 'House', 'briefing', ':', ""'"", ""can't"", 'buy', 'willpower', ""'"", 'https://t.co/NmGCsL8WfJ', '-', '@politic_talks', '#Politics', '#Political']",0
"['Via', '@RawStory', ':', 'Explaining', '21st', '-', 'century', 'capitalism', 'way', 'everyone', 'understand', 'https://t.co/zsd06tCRYR', '|', '#politics', '#trump', '#corruption']",0
"['Democracy', 'Pakistan', 'skin', '.', 'Inside', '""', 'monarch', 'country', '""', 'age', 'old', 'politicians', 'part', 'Royal', 'family', '.', 'heirs', 'get', 'rule', 'country', '.', '#ThoughtForTheDay', '#Pakistan', '#democracy', '#IndependenceDay2021', '#Politics']",0
"['@bsarwary', '@defilibrator', 'Looks', 'lot', 'like', 'fall', 'Saigon', '.', '#biden', '#usa', '#politics', '#20years', '#afganistan', '#army', '#marines', '#airforce']",0
"['student', '8', 'years', '&', 'every', 'week', 'given', 'assignments', '/', 'role', 'play', 'alternating', 'sometimes', 'take', 'right', 'wing', 'stance', '&', 'sometimes', 'left', 'wing', 'stance', ',', 'using', 'various', 'theories', 'various', 'issues', '.', 'work', 'Twitter', '!', '#politics', '#England', 'https://t.co/1faae9VbhL']",0
"['Stand', 'decision', 'draw', 'US', 'troops', ',', 'inherited', 'deal', 'Trump', 'negotiated', 'Taliban', ':', 'Biden', '-', 'https://t.co/uWLAsSpToq', '#medleynews', '#india', '#news', '#US', '#USPresident', '#JoeBiden', '#Afghanistan', '#AfghanistanBurning', '#AfghanistanCrisis', '#politics']",0
"['WELL', 'BALANCED', ',', 'EDUCATED', ',', 'GENUINE', '&', 'SINCERE', 'PEOPLE', 'WELCOME', 'JOIN', 'PARTY', '..', 'MATERIALISTIC', ',', 'SOCIETY', 'DRIVEN', ',', 'GAMER', ',', 'LEG', 'PULLERS', ',', 'BACKBITERS', '&', 'MUNAFIQ', 'WELCOME', '.', '#TiP', '#Politics', '#Pakistan']",0
"['Listening', '@KarenHinton', '@ABC7NY', 'speak', '@NYGovCuomo', '#resignation', ',', 'style', 'delivery', 'thoughtful', 'filled', 'anger', 'sense', 'justice', '’', 'captivating', '#politics']",0
"['[', 'Afghanistan', ']', '.\n.', 'Armed', 'militia', 'connected', 'Afghan', 'government', '-', 'National', 'Security', 'Agency', 'accused', 'assassinating', '10', 'civilians', 'security', 'raid', 'gone', 'wrong', '.', 'last', 'week', ':', 'Rabat', 'village', 'Parwan', 'province', '.', 'https://t.co/sh33LtEIIa', '.\n.', '#News', ',', '#Politics', ',', '#World', ',', '#Afghanistan']",0
"['‘', 'Many', 'Failures', '’', ':', 'Inspector', 'General', 'Report', 'Finds', 'Knew', 'Along', 'America', '’', 'Longest', 'War', 'https://t.co/J3ovC5hOKL', '#politics', '#opinion', 'https://t.co/1bn4YzD2ir']",0
"['‘', 'vote', 'accordingly', '’', '-', 'Gwendolyn', 'Reese', ',', 'Community', 'Advocate', 'https://t.co/oj7tkm6VXL', '#StPeteDecides2021', '#FLpolitics', '#politics', '#vote', '#StPete', 'https://t.co/WIYAgfz6Iz']",0
"['@realTuckFrumper', 'See', 'Politicus', 'USA', 'coverage', 'compares', 'National', 'Post', ',', 'Reuters', '&', 'news', 'outlets', 'Ground', 'News', '#JoeBiden', '#DonaldTrump', '#pollution', '#BidenAdministration', '#Politics', 'https://t.co/G12tiDXjIM']",0
"['@ntvkenya', '#Trump', 'organised', '#Doha', 'meeting', 'save', '#BidenFailure', '-', 'withdrawal', ',', 'left', 'Ashraf', 'Ghani', 'taking', '#flight', 'inevitable', 'happening', 'fill', 'vacuum', '...', '#news', '#Afghanistan', '#AfghanWomen', '#politics', '#people', '#WorldAthleticsU20', '#world', '#AkiKikuyus']",0
"['Dear', 'Left', '.', 'intolerant', '.', '#America', '#Americans', '.', 'Never', 'tolerate', 'brazen', 'lies', '.', 'Never', 'tolerate', 'alt-white', 'fascism', '.', '#GOP', '#DNC', '#politics', '.']",0
"['#Politics', ':', '78', '-', 'year-old', 'leader', 'described', 'two-year', 'tenure', '""', 'trial', 'fire', '""', '#Yediyurappa', '#Karnataka', 'https://t.co/Zz73S2SRXL']",0
"['Via', '@RawStory', ':', 'All-Republican', 'Texas', 'Supreme', 'Court', 'delivers', 'stinging', 'blow', 'Greg', ""Abbott's"", 'war', 'mask', 'mandates', 'https://t.co/BApQ4sfzfL', '|', '#politics', '#trump', '#corruption']",0
"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/isyKeq0CFh']",0
"['TODAY', 'Heidi', 'St', '.', 'John', '@HSJForCongress', 'joins', 'Ed', 'Martin', 'discuss', 'campaign', 'Washington', '’', '3rd', 'Congressional', 'District', '#Congress', '#campaign', '#election', '#voters', '#politics', '#UnitedStates', '#americangovernment']",0
"['Via', '@RawStory', ':', 'Sean', 'Hannity', 'blasted', 'contradicting', 'COVID', 'vaccines', 'https://t.co/CFOBx4cZhX', '|', '#politics', '#trump', '#corruption']",0
"['sure', 'tune', '#IvoryTower', 'Friday', '8', 'pm', '#WCNY', '.', 'week', 'panel', 'discusses', '#US', 'involvement', '#Afghanistan', 'past', '20', 'years', '#Biden', ""administration's"", 'handling', 'current', 'crisis', 'country', 'regarding', 'Taliban', '.', '#News', '#Politics', '#Military', 'https://t.co/S1gz0paCxD']",0
"['#PegasusSpyware', '#Pegasus', 'perfect', 'example', 'someone', 'gets', 'idea', '.', 'quickly', 'spreads', 'like', 'minded', 'people', '.', 'Apply', '#Politics', '#trading', ',', '#God', '&', 'see', 'patterns', 'used', 'Earth', 'resources', '&', '#Globalwarming', '#ClimateCrisis', '#Cloudseeding', 'https://t.co/vnTWAt3d1B']",0
"['hope', 'join', 'us', 'July', '29', ',', 'delve', '#diversity', 'local', '#politics', '.', 'something', 'see', 'lifetimes', '?', '#ParrySound', 'https://t.co/BVjuBOCC9y']",0
"['Sen', '.', 'Portman', ':', 'Agreement', 'reached', 'bipartisan', 'infrastructure', 'bill', 'https://t.co/FjsGbJyvzp', '-', '@politic_talks', '#politics', '#politic']",0
"['Tunisia', 'crisis', ':', 'Democrats', ',', 'despots', 'fight', 'power', '#NewsUpdate', '#News', '#BreakingNews', '#Breaking', '#news', '#Business', '#Politics', '#Science', '#Technology', '#World', '#follow', '#Follow', '#followus', '#followme', '#retweet', '#Retweeet', '#Retweet', '#RetweetPlease', 'https://t.co/noZqnqayON']",0
"['Marriyum', 'Aurangzeb', 'stated', 'Prime', 'Minister', 'Imran', 'Khan', 'concern', 'inflation', ',', 'joblessness', ',', 'tariff', 'rise', 'utilities', 'public', 'problems', '.', '#marriyumaurangzeb', '#pmln', '#pti', '#imrankhan', '#opposition', '#politics', '#news', '#latest', '#trending', 'https://t.co/oPwdCBe5UE']",0
"['Schools', 'Florida', ',', 'Texas', 'defy', 'mask', 'mandate', 'bans', 'Leaning', ':', '30', '%', 'Liberal', '-', 'View', 'rating', ':', 'https://t.co/U1y7BWN2Kg', '#ArticleBiasRatings', '#Politics', 'https://t.co/i7NalkxoJz']",0
"['Uttar', 'Pradesh', 'Deputy', 'CM', '@kpmaurya1', 'speaks', 'protests', '#FarmLaws', ',', 'says', ',', '""', 'Rakesh', 'Tikait', 'misled', '.', '""', 'details', ':', 'https://t.co/kI1e2aXIRX', '#UttarPradesh', '#UPElections2022', '#Politics', '#ITCard', 'https://t.co/v0d5MHKKU5']",0
"['Evidence', 'Supreme', 'Court', 'Justice', 'John', 'Roberts', 'Flew', 'Lolita', 'Express', 'Orgy', 'Island', '#News', '#Politics', 'https://t.co/fI2lQJJ9wO']",0
"['U', '.', '.', 'freezes', 'nearly', '$', '9.5', 'bln', 'Afghanistan', 'Central', 'Bank', 'assets', 'https://t.co/JaeGiddSKq', '#Politics', 'https://t.co/eQQT8822Zi', '#', 'U', '.', '.', '#freezes', '#nearly', '#', '$', '9.5', '#bln', '#Afghanistan', '#Central', '#Bank', '#assets', '#', '827']",0
"['Democrats', 'Got', 'Wanted', 'Joe', 'Biden', ':', 'Autopen', 'White', 'House', 'https://t.co/2dcXgai4l7', '#politics', '#opinion', 'https://t.co/yHEaQJbYwf']",0
"['Poland', 'sends', 'troops', 'Belarus', 'border', 'halt', 'migrants', '(', 'POLITICO', ')', 'WARSAW', '-', 'Poland', 'Wednesday', 'said', 'sent', '900', 'soldiers', 'border', 'Bela', '...', 'Add', 'highlights', ':', 'https://t.co/62t1m2fz7G', '#europe', '#politics', '#', '...']",0
"['North', 'Carolina', 'billboard', 'skewers', 'Biden', 'botched', 'Afghanistan', 'withdrawal', 'https://t.co/OkZBZuOtFW', '-', '@politic_talks', '#Politics', '#Political']",0
"['Hey', ',', 'got', 'hunch', 'willing', 'bet', ',', 'hang', 'consequences', '!', 'Kind', 'like', 'Trump', 'assuming', 'highest', 'office', 'land', '-', '-', 'could', 'go', 'wrong', '?', 'America', 'longstanding', 'love', 'risk-takers', 'outlaws', '.', '#Wednesday', '#politics', '#outlawsaints', 'https://t.co/icOXD50i7i']",0
"['Putin', 'warns', 'world', ':', 'Russian', 'navy', 'may', 'launch', ""'"", 'unpreventable', ""'"", 'strike', 'comes', 'weeks', 'UK', 'warship', 'angered', 'Moscow', 'passing', 'Crimea', 'peninsula', '-->', 'https://t.co/IxYQCOCmNm', '#VladimirPutin', '#Putin', '#Crimea', '#RoyalNavy', '#geopolitics', '#Politics', '#Kremlin']",0
"['Albany', 'County', 'Legislature', 'Board', 'Elections', 'trying', 'make', 'voting', 'easier', 'reliable', '-', 'NEWS', '10', 'ABC', 'https://t.co/qMdTSFwacB', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
"['#VoteMando', '#California', 'Governor', 'give', '“', '”', 'State', 'Employees', '4.2', '%', 'Raise', 'take', 'pay', 'cut', 'Governor', '’', 'job', '$', '15', 'hour', '!', '#voteYESonRecall', '#News', '#RecallGavinNewsom', '#RecallNewsom', '#SacramentoBee', '#ABCNews', '#politics', 'https://t.co/lavjO6YnX5']",0
"[""'"", 'Cautious', 'optimism', 'worst', 'Covid', 'finally', 'jab', 'programme', 'expands', 'teens', ""'"", ':', 'Experts', 'Joint', 'Committee', '\xad', 'Vaccination', 'Immunisation', 'deserve', 'congratulations', 'infections', 'feared', 'levels', 'giving', 'us', '…', 'https://t.co/yGfhKq9kkE', '#Politics', 'FOLLOW', '@torysleazeUK', 'https://t.co/KL2t16Z6ZR']",0
"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/guWcCzHNKa']",0
"['America', 'Really', 'Great', '?', '-', 'via', '@pensignal', '#Politics', '#Immigration', '#Equality', '#Racism', '#Patriotism', 'https://t.co/TEhZ0nX1VV']",0
"['Australia', 'refuses', 'commit', 'net', 'zero', 'emission', 'next', '30', 'years', 'https://t.co/VEWBMVGKtt', '#Politics', 'https://t.co/eQQT8822Zi', '#Australia', '#refuses', '#to', '#commit', '#to', '#net', '#zero', '#emission', '#in', '#next', '#30', '#years', '#', '529']",0
"['never', 'thought', 'disagree', 'Ms', '.', 'Ilhan', 'Omar', '#politics', 'ever', ',', '..', 'situation', '#Tunisia', 'lot', 'complex', 'nuanced', 'observers', '/', 'analysts', 'etc', 'portraying', '.', 'https://t.co/HesDxiiKWW']",0
"['Oregon', 'Governor', 'Plans', 'Veto', 'Bill', 'Regulate', 'Kratom', 'Sales', 'Advocates', 'Say', 'Would', 'Protect', 'Consumers', '#Politics', 'https://t.co/OT3uOar7Lw']",0
"['Broward', 'School', 'Board', 'votes', '8-1', 'keep', 'mask', 'mandate', 'https://t.co/wyxaGlwr7e', '#leftwing', '#world', '#trump', '#politics', '#news', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/84pX2yZuSr']",0
"['@WalshFreedom', '#conservative', 'philosophy', ',', 'taught', '#reagan', 'dead', '.', 'doubt', '#DeSantis', 'understands', '.', 'current', 'base', '#GOP', 'definitely', 'understand', '.', 'care', 'outlook', ',', 'use', 'influence', 'build', 'third', 'party', '.', '#maga', '#Progressive', '#politics', '#midterm']",0
"['Via', '@RawStory', ':', 'Jim', 'Jordan', 'brutally', 'fact-checked', 'bashing', 'Biden', 'masks', ':', '‘', 'virus', 'mutated', '—', 'keep', '!', '’', 'https://t.co/CANOJEVFoI', '|', '#politics', '#trump', '#corruption']",0
"['Secretary', 'Raimondo', 'explaining', ""what's"", 'bipartisan', 'infrastructure', 'proposal', 'broad', 'support', 'deal', '.', '#politics', '#congress', '#whitehouse', '#potus', '#infrastructure', '#bipartisan', 'https://t.co/yIZ2IiKgVT']",0
"['BJP', 'remains', 'wealthiest', 'political', 'party', 'country', 'total', 'cash', 'Rs', '3,501', 'crore', 'hand', 'bank', ',', 'according', 'documents', 'submitted', 'party', 'Election', 'Commission', 'India', '.', '@patelanandk', 'brings', 'ground', 'report', '#ITVideo', '#India', '#Politics', 'https://t.co/MLmcJ43iq8']",0
"['Home', 'Minister', '@BSBommai', 'makes', 'surprise', 'visit', 'Union', 'Minister', '@JoshiPralhad', ""'"", 'residence', '#Hubballi', 'amid', 'talks', 'leadership', 'change', '.', 'meet', 'raises', 'brows', 'talks', '.', '#Karnataka', '#politics', '#BSYediyurappa', 'https://t.co/1UsAKSeg9X']",0
"['’', 'nice', 'know', '#politics', '(', 'alleged', ')', 'country', 'reduced', 'people', 'pointing', 'yelling', '“', '’', 'fault', '!', '”', 'https://t.co/lLO0Be9QcG']",0
"['Tunisians', 'receiving', 'unsolicited', 'advice', 'recommendations', 'foreign', '“', 'experts', '”', '#Tunisia', '#Politics', 'https://t.co/cBWFMVimtg']",0
"['Massachusetts', 'House', 'Passes', 'Sports', 'Wagering', 'Legislation', '#politics', '#sports', '#sportsbetting', '#Massachusetts', 'https://t.co/0ebBz8NxS2', 'https://t.co/8UD0AJQspy']",0
"['European', 'Commission', 'disburses', '€', '289', 'million', 'pre-financing', 'Lithuania', 'https://t.co/m7bU3APFsW', '#Politics', 'https://t.co/eQQT8822Zi', '#European', '#Commission', '#disburses', '#', '€', '289', '#million', '#in', '#pre-financing', '#to', '#Lithuania', '#', '462']",0
"['Malaysia', 'COVID', '-', '19', 'state', 'emergency', 'end', 'https://t.co/XAXHp353o8', '#Politics', 'https://t.co/eQQT8822Zi', '#Malaysia', '#COVID-19', '#state', '#of', '#emergency', '#to', '#end', '#', '827']",0
"['""', '#Politics', 'Today', 'News', ':', 'Parents', 'students', 'caught', 'political', 'skirmishes', 'mask', 'vaccine', 'mandates', '#News', '""', ':', 'https://t.co/FrvhImKfkW']",0
"['Trump', 'supporters', 'big', 'reason', 'Canada', 'UK', 'beating', 'US', 'vaccinations', '–', 'CNN', 'ChronLaw', 'Politics', 'News', 'https://t.co/acB3LYDcYF', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
"['saving', 'lives', ',', 'BILLIONS', 'spent', 'get', 'shots', 'arms', '.', 'see', 'Democrats', 'Republicans', 'accord', 'BEGGING', 'us', 'get', 'vaccinated', '.', '#Democrats', '#Republicans', '#Politics', '#Covid19', '#Vaccines', '#Mandates', '#USA', 'https://t.co/zxBB6nGYEn']",0
"['society', 'polarized', 'emotions', 'all-time', 'high', ',', 'time', 'take', 'step', 'back', 'reflecting', 'got', '#Biden', '#Biden2020', '#News', '#Opinion', '#Politics', '#Trump', '#Trump2020', 'https://t.co/B2yCfo2fLE']",0
"['Religious', 'fanatics', 'never', 'allowed', 'politics', ':', 'Dr', 'Razzaque', '#Politics', '#Bangladesh', 'https://t.co/ygffnY44p6']",0
"['current', 'government', 'supported', 'Barisan', 'Nasional', '(', 'BN', ')', 'Umno', ',', 'according', 'BN', 'treasurer', '-', 'general', 'Datuk', 'Seri', 'Hishammuddin', 'Hussein', '.', '#TheAsianAffairs', '#Malaysia', '#Politics', '#BN', '#UMNO', '#HishammuddinHussein', 'https://t.co/R6rYZxFVLp']",0
"['Election', 'Officials', 'Still', 'Get', 'Death', 'Threats', ':', 'NPR', 'Politics', 'Podcast', '–', 'NPR', 'ChronLaw', 'Politics', 'News', 'https://t.co/HmvpMGhhBs', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
"['Via', '@RawStory', ':', 'Mike', 'Lindell', 'lashes', 'cyber', 'expert', 'demands', '$', '5M', 'reward', 'debunking', 'election', 'data', 'https://t.co/D6JED8NJ6y', '|', '#politics', '#trump', '#corruption']",0
"['Via', '@RawStory', ':', ""Here's"", 'caused', 'cascade', 'surrender', 'Afghanistan', 'https://t.co/18r4qO0YjV', '|', '#politics', '#trump', '#corruption']",0
"['One', '#GOP', 'Congressman', 'enough', 'Speaker', '#NancyPelosi', 'radical', 'left', '’', 'COVID', '#politics', '.', 'post', 'GOP', 'congressman', 'takes', '#House', 'floor', '#maskmandate', ':', '“', 'Shut', 'place', '!', '”', 'appeared', 'first', 'Liberty', 'Loft', '.', 'https://t.co/n5r24rIFVa']",0
"['Look', 'around', '.', 'people', 'see', 'surprised', '#Biden', 'failing', 'people', 'want', 'follow', '.', 'Interestingly', 'enough', ',', 'find', 'many', '!', '#politics']",0
"['Interested', 'know', ':', 'people', ',', 'whether', 'Fine', 'Gael', ',', 'see', 'party', 'conservative', 'liberal', 'middle', '?', 'know', 'key', 'values', 'stand', '?', '#finegael', '#politics']",0
"['33', 'percent', 'black', 'men', '2010', 'felony', 'record', '…', '-', '#news', '#politics', '-', 'https://t.co/EIgKdtp82m']",0
